,grade,credit,weight
8244,B,18,79.6961661393034
8245,D,17,70.69448731783514
8246,D,17,83.31171326350723
8247,F,18,63.456715362424006
8248,D,20,70.11280776288251
8249,A,17,54.9330571506756
8250,B,18,85.89842691961123
8251,B,17,68.14632743113093
8252,C,17,80.94397758242762
8253,C,18,74.60390255435013
8254,D,20,64.45212404570741
8255,D,16,69.35031122497101
8256,F,19,75.9618175432986
8257,F,17,71.91181708780395
8258,A,17,75.86267639580072
8259,C,19,50.65566092152622
8260,F,15,71.3413110483031
8261,C,21,56.691920069910736
8262,F,19,63.83899770101853
8263,A,17,67.51182988456969
8264,B,17,59.107708216064225
8265,A,15,76.20335982233061
8266,C,18,63.64939013743325
8267,C,17,81.89300932788305
8268,A,16,68.35222131973505
8269,B,19,76.6627054020322
8270,D,16,62.462443265829656
8271,C,17,48.441889585676364
8272,A,18,71.37155714689766
8273,D,18,59.927198582963875
8274,D,19,75.47986086158556
8275,A,17,66.8271011398902
8276,B,18,71.34065171277147
8277,B,19,76.6221468245392
8278,F,16,77.08312096592026
8279,F,16,77.56984924471098
8280,D,19,74.89267932018161
8281,D,18,71.87076969764635
8282,B,18,80.21410341317808
8283,F,17,57.84730645971615
8284,D,17,67.68368279608963
8285,D,20,74.89457456635517
8286,D,19,68.50080626026532
8287,D,17,66.77979068340306
8288,F,15,61.46272037703192
8289,F,18,57.555618831541594
8290,A,15,61.04293388788388
8291,F,14,70.47107579211497
8292,B,17,74.07181110419315
8293,A,15,77.5075922732986
8294,D,18,64.5220308264667
8295,D,17,68.32654057854617
8296,D,14,70.31112397512564
8297,B,19,61.60840899997602
8298,D,16,62.03284587058071
8299,F,19,69.80854922708748
8300,D,18,65.99065370273044
8301,B,17,75.73738355405897
8302,A,19,69.24016072297168
8303,C,18,75.49069759370295
8304,D,17,64.0330914957627
8305,B,20,64.4640711257232
8306,A,18,73.38548228464172
8307,D,16,73.70480708533611
8308,B,19,64.13955310675674
8309,C,18,78.58970055386482
8310,A,17,56.04602125644959
8311,A,19,57.21894697133801
8312,D,15,67.91686354361369
8313,F,16,66.7144756180749
8314,F,19,72.1755264383338
8315,F,16,68.46456565961648
8316,B,17,75.46863354048031
8317,D,15,70.80906174642577
8318,F,17,67.10470583405659
8319,B,18,73.8114049818965
8320,A,18,77.4256163721529
8321,A,18,72.78971761794962
8322,A,18,78.71011216446682
8323,A,18,53.21905313899234
8324,F,17,58.82471839165047
8325,A,19,73.40755906759796
8326,D,22,59.92598847859192
8327,F,18,64.4166968544854
8328,C,20,75.1543748301271
8329,B,20,64.94891391658872
8330,A,17,60.6584402022296
8331,F,20,79.96983535611068
8332,F,20,67.72063635162557
8333,B,19,72.50997479546609
8334,B,19,57.32540093340016
8335,B,18,60.4532504553504
8336,F,19,73.26289828281291
8337,D,20,55.80245646769226
8338,F,19,66.1892296554836
8339,B,17,69.02155452281477
8340,C,19,66.2637374623311
8341,B,16,66.52429114917138
8342,A,20,81.22778959213707
8343,D,17,72.4304973982884
8344,C,15,79.80841162856122
8345,F,17,79.1151346747755
8346,D,16,82.63068007913311
8347,C,18,72.49109060725459
8348,F,20,63.3729579642513
8349,C,18,54.55190879438939
8350,A,19,54.84178427779681
8351,D,16,60.59265180136367
8352,A,16,65.51065866830994
8353,B,19,66.98214969205377
8354,A,19,75.69307486712279
8355,A,15,73.87957467895365
8356,A,17,67.5187718826908
8357,B,20,65.91514223241991
8358,C,18,67.6025557184931
8359,D,18,57.33347969757158
8360,C,19,65.0190125391437
8361,B,18,72.21303833995454
8362,C,19,68.64949444910613
8363,D,14,73.79904591027231
8364,D,20,70.89274995770853
8365,A,15,58.01462984557966
8366,A,17,72.00397902660067
8367,C,15,50.92887792531859
8368,D,18,70.2758924609581
8369,A,18,77.15816188058045
8370,F,15,50.8660062426016
8371,B,18,74.0836540317424
8372,C,19,87.83830517962494
8373,F,16,80.9608291193509
8374,B,15,71.43979093226893
8375,F,18,56.324677294834686
8376,F,17,52.04987797179334
8377,C,17,71.38117977765118
8378,B,19,76.37164504300371
8379,D,18,77.50948723053165
8380,A,19,66.6649419190795
8381,D,16,57.18512239592795
8382,D,17,92.73400250173641
8383,C,20,70.08538317993246
8384,D,17,61.20608627219704
8385,F,15,74.17150842034336
8386,D,20,83.5202381795316
8387,B,15,62.64219162015483
8388,C,18,72.32597037869321
8389,A,19,80.00050078595996
8390,A,20,58.29950394214065
8391,D,17,55.35513728760833
8392,D,14,77.00919069260426
8393,A,19,72.62419633469071
8394,F,19,66.47314595070219
8395,D,17,74.81269170322453
8396,D,17,74.0190433872041
8397,C,17,71.7467928868811
8398,A,20,70.21671392605627
8399,D,18,70.51836384334841
8400,F,20,75.34089060240763
8401,C,16,67.05473242469758
8402,F,16,63.77070495910075
8403,B,15,61.958992971653885
8404,A,17,63.28001331429357
8405,A,15,75.12237161745388
8406,C,16,70.03693891491824
8407,D,18,65.84779228730171
8408,B,19,69.72316732444139
8409,A,19,64.4129281848502
8410,A,17,67.74410799212495
8411,B,15,48.816550852868346
8412,D,17,73.157661632691
8413,D,18,62.23810353610846
8414,D,18,62.32058640239242
8415,D,17,77.6077545186898
8416,F,16,57.73345957145622
8417,F,21,66.9030967710287
8418,B,18,80.55333930847475
8419,D,21,66.57302894176543
8420,C,16,57.40448320827544
8421,D,16,80.80580095627023
8422,C,16,69.73520639294209
8423,A,18,69.22742622554068
8424,D,17,68.74822534983282
8425,C,17,74.74703815973656
8426,C,16,62.4174418581909
8427,C,17,58.093024430655944
8428,D,18,61.37049270685396
8429,A,18,84.18465866097486
8430,F,19,93.4134736240512
8431,B,16,71.99157837492736
8432,A,21,60.83100371563436
8433,D,18,70.14442461723196
8434,C,17,62.81346978820577
8435,C,20,67.94480300407866
8436,D,16,81.9794613045005
8437,A,16,60.024622362808486
8438,D,16,63.39723008661642
8439,D,18,73.82095099959173
8440,B,17,59.79364829355795
8441,F,20,72.25845204988359
8442,A,19,67.59597800216629
8443,C,18,60.12892869024841
8444,A,21,70.89910143579472
8445,D,17,64.74866380389801
8446,A,19,60.69809895375468
8447,D,15,71.2830739024271
8448,C,19,61.66897353776377
8449,A,19,69.11671706207075
8450,D,19,64.50337122329269
8451,B,18,61.61229685584049
8452,A,16,62.56123477121377
8453,F,18,58.778976597385416
8454,B,17,74.24846539523648
8455,B,20,77.15747856116319
8456,F,19,73.65919911453676
8457,F,15,70.20328432493963
8458,C,16,68.11381215454158
8459,C,19,57.05597223087558
8460,C,19,59.81039400552027
8461,A,20,70.60903617182113
8462,B,18,64.98045904427012
8463,B,21,76.45282661032424
8464,A,14,62.588656678072574
8465,C,16,69.2064122924044
8466,D,17,69.58024907151427
8467,F,18,64.47847804979409
8468,B,15,81.40593025155415
8469,A,17,70.16891516895345
8470,C,19,66.08577642617574
8471,C,16,68.9922124926638
8472,F,19,70.65859150370515
8473,C,21,59.47374511008475
8474,C,19,62.084860996524654
8475,F,21,68.45688843980236
8476,D,18,82.20893005353969
8477,A,21,79.60565653942608
8478,A,19,79.88619634571829
8479,D,19,67.3273348885147
8480,C,15,63.29957465028745
8481,D,14,61.05211973459991
8482,F,17,74.63713542015716
8483,A,17,62.90117476072611
8484,B,16,61.616156044021764
8485,C,15,79.72867338902378
8486,D,19,70.8398137740919
8487,C,17,82.68553924706907
8488,A,18,72.40542904511472
8489,A,17,73.30893133571597
8490,C,17,67.03616734913041
8491,B,17,82.09645747730258
8492,B,18,79.66597541509958
8493,F,16,71.47524783005038
8494,B,15,69.75592364254018
8495,D,18,70.29943219768452
8496,F,18,82.73104229562085
8497,B,16,69.45917510422188
8498,A,21,72.11210141771664
8499,D,14,73.45759399526978
8500,A,15,80.23549586148052
8501,F,18,49.431250664705686
8502,D,19,69.83718051804354
8503,A,16,58.490146032791216
8504,A,18,69.93351722334683
8505,F,19,72.70312245881647
8506,C,17,66.29290897272604
8507,F,17,61.71975229786213
8508,B,17,73.11700008607113
8509,B,19,72.99119514439462
8510,A,16,54.95828077109037
8511,C,15,51.40431781046699
8512,D,16,62.25871766000665
8513,A,19,67.43137773209037
8514,D,15,86.48253830732807
8515,F,19,76.1015625569997
8516,D,18,69.58897121058129
8517,F,15,80.62394025490788
8518,D,17,65.30478717445538
8519,D,18,78.85899063882887
8520,C,18,81.31856215013859
8521,D,16,71.21690383624043
8522,D,18,70.80213477408674
8523,F,17,60.630281369769065
8524,F,18,67.62362788161784
8525,C,15,63.317404835145794
8526,A,21,64.52855528407977
8527,A,18,67.7157385847867
8528,F,17,78.42470229145194
8529,D,18,72.1492292385904
8530,B,17,72.0142490701802
8531,F,19,61.059784904909804
8532,B,19,81.14904419119598
8533,A,17,66.40674191520064
8534,B,18,69.44629832507333
8535,C,18,77.02652845267345
8536,B,14,67.87974641271731
8537,B,22,63.91508523767829
8538,C,18,62.88567705406542
8539,C,16,70.84459875770824
8540,C,16,69.81270269038936
8541,F,20,72.91611723905346
8542,C,16,55.32065103171765
8543,F,20,70.60053308295606
8544,D,16,77.85395437285669
8545,C,19,69.99000301594228
8546,D,16,57.33797881847744
8547,D,17,70.71319240821822
8548,A,18,72.32416930854077
8549,D,19,60.77009752958582
8550,C,17,68.89533001370245
8551,D,18,70.84534258963379
8552,D,19,77.4774664789482
8553,F,17,64.25730503259837
8554,C,16,73.78976887952564
8555,F,17,66.67064289934129
8556,C,18,87.75376609517905
8557,C,18,78.57182241322263
8558,C,17,63.73483099400206
8559,A,15,65.07707210530249
8560,F,17,62.82796149479408
8561,B,17,66.94914291056861
8562,C,17,71.70690274852998
8563,A,15,63.97388704718256
8564,F,15,68.09860301784026
8565,F,17,68.6871831345415
8566,B,16,65.42342981176861
8567,C,20,76.92811678297126
8568,B,17,74.6181849408008
8569,D,17,64.05893272602209
8570,F,18,83.25461142431526
8571,F,17,71.773934936805
8572,F,16,60.83947779038521
8573,D,18,70.75232250650362
8574,A,18,65.8464687946824
8575,B,18,61.23104991327965
8576,C,19,72.64374250910376
8577,C,18,66.98237827982476
8578,A,15,76.55413690038021
8579,A,17,50.669140645866634
8580,D,20,59.75889076070723
8581,D,19,70.50864162781915
8582,F,17,61.68999680476646
8583,C,18,78.11001749331434
8584,D,19,78.65498328090915
8585,B,16,61.51149628660764
8586,A,21,74.17343356834041
8587,F,17,65.10908142673715
8588,D,17,77.56591908885179
8589,D,19,68.31321024525859
8590,F,16,65.22125237636497
8591,A,15,66.77591809635327
8592,B,17,65.53775073316886
8593,C,19,65.04491122944715
8594,F,20,69.2523918800024
8595,A,17,66.85414148835555
8596,D,19,88.38682208444007
8597,F,18,59.78482989811032
8598,A,18,68.35520498889605
8599,C,18,59.982037048482525
8600,C,18,81.05052387676565
8601,B,17,66.08500823282763
8602,A,15,69.88758394293845
8603,B,16,67.11863928124284
8604,A,17,76.18725868222943
8605,B,17,86.8039474090765
8606,A,18,66.15828235283394
8607,C,16,71.08313549631474
8608,C,18,75.75464623313836
8609,B,19,74.31004991065129
8610,B,18,64.54879031790793
8611,F,18,68.76580635837979
8612,D,17,68.8381630036943
8613,F,16,57.35844566055286
8614,D,19,77.40939513324275
8615,F,18,62.871235702257714
8616,F,18,74.67995974891943
8617,D,15,73.3495133068479
8618,A,15,74.78678516735457
8619,B,18,61.72934741898548
8620,A,15,62.43174904414381
8621,C,20,63.04829252898213
8622,A,14,80.08384077337857
8623,C,15,58.883080412846155
8624,A,17,80.58058570298894
8625,A,16,57.63347933475765
8626,B,17,64.16655729807333
8627,B,18,64.70417128169505
8628,B,19,69.44422957439761
8629,C,19,59.72092373944514
8630,A,15,59.61939969013877
8631,C,15,70.6763199697509
8632,D,18,58.96176121876193
8633,F,18,77.04466471678839
8634,F,19,70.08778009465989
8635,B,17,75.8781281187299
8636,F,16,76.76355473266185
8637,B,16,65.3107465033889
8638,F,18,76.49200870397576
8639,D,14,57.16419540288911
8640,B,16,62.468861676859916
8641,D,18,66.03815707307167
8642,F,19,80.07361533477369
8643,D,17,69.02958676491836
8644,C,20,69.72968313196044
8645,C,16,59.140166835352154
8646,C,17,65.82581249366179
8647,C,16,55.18563396835819
8648,B,20,65.04451893773924
8649,F,17,74.8403728522301
8650,A,21,56.909489685064614
8651,B,16,62.98018189439738
8652,C,18,73.59158459316241
8653,F,16,74.43251178334712
8654,F,17,56.21100212028894
8655,F,20,78.74224742179894
8656,D,18,65.30533867200693
8657,A,15,77.72402861002578
8658,F,20,75.84991488211958
8659,C,19,79.90543153279883
8660,C,16,64.63144159199975
8661,B,19,53.5135119182865
8662,B,22,78.79698159364267
8663,F,16,66.9456254392476
8664,D,17,74.54210868880733
8665,F,15,65.16337236840229
8666,A,19,73.74497442173492
8667,C,19,80.70837651060842
8668,C,17,50.114080220180035
8669,D,19,76.41589671813081
8670,F,17,73.83517233327821
8671,F,18,76.08440309754184
8672,A,17,76.4956619043423
8673,C,18,69.12041239422743
8674,A,16,57.812286798626275
8675,A,19,64.55599231866881
8676,A,17,80.3904564572317
8677,F,18,59.91820427583143
8678,D,19,71.16042410170776
8679,C,20,78.99917162134854
8680,B,15,63.48107612637375
8681,F,17,63.61377697033998
8682,F,16,67.92441664292653
8683,F,19,74.02519033059981
8684,B,18,81.11448562853278
8685,A,20,70.01326745737619
8686,D,20,70.20012055566595
8687,C,19,53.96885463633974
8688,A,17,60.915745244083844
8689,A,17,73.21755572484403
8690,C,18,77.18585671002836
8691,D,17,80.87956238465894
8692,C,15,67.0101646624639
8693,A,18,71.28397818182674
8694,D,19,73.60902553731412
8695,B,16,64.69074982364135
8696,C,20,63.69352615104188
8697,B,15,61.81110123682524
8698,D,18,70.02325521495919
8699,B,20,76.20050200549949
8700,F,19,61.14386440618816
8701,C,19,69.42761417770544
8702,F,16,74.61048737880857
8703,F,19,59.42296029819609
8704,A,17,71.22287269098334
8705,A,16,73.92579129660182
8706,D,16,66.15867829336041
8707,A,16,63.59599110354622
8708,C,16,68.13387665012932
8709,C,16,62.900931314213956
8710,F,19,64.09119851031095
8711,A,17,67.18090347161449
8712,B,15,63.49229071848906
8713,B,18,64.03964916577489
8714,D,18,66.32227931747065
8715,A,17,75.80758309085567
8716,D,18,62.522911170841596
8717,D,19,70.69883584313858
8718,F,21,75.3413953371094
8719,C,21,60.159977329117226
8720,F,17,66.29526292236562
8721,F,16,59.56903291792141
8722,A,15,61.99021041653576
8723,B,19,69.96950162571075
8724,B,16,70.52990532523437
8725,F,18,65.44394057427921
8726,B,18,70.21606559418387
8727,F,19,79.15735857829279
8728,A,21,60.476375428045316
8729,F,18,53.9903415764403
8730,C,14,51.54285180008519
8731,F,16,57.97142131293173
8732,A,14,72.77209160459887
8733,F,18,67.11346457698204
8734,C,13,58.01109178573696
8735,C,16,53.15336371300602
8736,D,21,53.407573868836835
8737,D,18,59.79047465476788
8738,D,17,57.349530030565965
8739,F,20,62.8908269210165
8740,F,18,63.991901669768566
8741,A,18,54.545223661346306
8742,B,17,68.06784313990735
8743,C,19,79.07658314115439
8744,A,18,71.81394895082026
8745,A,18,71.94422715362215
8746,B,19,67.19466600426303
8747,F,16,69.78017719925485
8748,F,19,76.12975202502973
8749,B,18,77.29764624103458
8750,A,20,62.72498992405701
8751,A,18,78.05990477078885
8752,A,17,62.71129424170913
8753,D,17,76.89898246161832
8754,F,19,68.43539171617616
8755,C,19,61.231849640778
8756,F,18,72.26610512635861
8757,B,17,72.91824516544322
8758,A,18,65.06894534033931
8759,B,14,63.33538026548124
8760,C,17,65.55521608581063
8761,A,20,52.654353147529044
8762,D,19,69.40923608774742
8763,A,17,63.593064974678384
8764,C,20,65.27502783196825
8765,B,16,70.55945621043819
8766,B,18,58.400687668146546
8767,B,19,68.00314295248556
8768,F,17,74.00287366590908
8769,F,18,79.49906780614447
8770,F,19,49.85890360191941
8771,A,18,65.82954241612234
8772,A,18,64.29257357764433
8773,D,16,72.54116904007657
8774,F,14,60.83847624232464
8775,D,18,64.70059903698336
8776,D,18,73.13551211660695
8777,A,15,70.29238212673023
8778,D,16,73.48108669663303
8779,C,19,50.7526238242135
8780,F,16,65.76286340403479
8781,D,20,63.93716683477398
8782,F,16,75.09581408147845
8783,B,18,74.79451179161461
8784,D,16,79.10561800286031
8785,D,19,59.81057784742782
8786,C,18,68.12668492343593
8787,C,20,70.59317112435357
8788,F,15,67.4873513979711
8789,B,16,75.31331407465998
8790,C,16,54.126189807908304
8791,F,17,78.1569799984552
8792,F,17,68.08928474158802
8793,C,18,62.2182393496442
8794,D,18,68.84460878292536
8795,D,17,74.13918977954908
8796,D,18,78.30053277057647
8797,D,19,67.46688646619793
8798,C,18,53.75871167466091
8799,D,16,51.48124854338879
8800,D,20,57.01400371983626
8801,D,18,75.20114905735093
8802,D,17,61.48218661205061
8803,B,17,77.35818234655484
8804,B,18,55.19446194626931
8805,D,17,73.52672971355416
8806,A,17,70.06388252549682
8807,F,20,56.19778111256822
8808,D,15,46.94371518998922
8809,B,18,62.97761424868867
8810,B,19,77.9774619207652
8811,D,18,58.13351628205221
8812,C,20,59.41825859034199
8813,B,17,69.8524968494265
8814,D,17,67.37697524054926
8815,D,19,59.60196678506834
8816,C,17,67.14342848130552
8817,F,20,72.1609469431259
8818,A,18,61.44158713638623
8819,B,16,55.95668815782239
8820,B,17,68.6538314736961
8821,A,18,69.67689790124507
8822,A,18,69.60522676200709
8823,C,18,59.098611562272666
8824,D,18,69.50853726123968
8825,B,16,58.112758350221284
8826,A,18,64.4248087975859
8827,C,17,56.611499529045076
8828,B,19,71.7951396830893
8829,F,19,47.57368388984691
8830,D,17,59.707858787458875
8831,F,15,71.56041731983242
8832,C,17,62.47255387306819
8833,D,15,76.06339462190806
8834,B,17,70.84095525746008
8835,F,18,87.18295419665056
8836,D,17,70.00806341689469
8837,C,18,54.834651116837634
8838,B,18,68.6828251189314
8839,F,17,63.30187324391474
8840,B,18,81.77287646534523
8841,B,17,65.58448200193654
8842,D,17,80.043493748983
8843,C,18,61.74799263976989
8844,B,19,70.49981684831853
8845,C,20,65.3897818365642
8846,D,15,74.04164549014651
8847,C,18,78.95279939337757
8848,C,19,64.24275390998639
8849,C,19,66.86918754683181
8850,C,15,68.20297976466935
8851,A,19,69.15255457081076
8852,B,18,65.65332965063233
8853,F,17,59.89745059750953
8854,A,15,70.73178213258518
8855,A,17,73.6192366822567
8856,A,18,66.23219690033724
8857,B,16,76.43043716029733
8858,C,17,54.71468617921522
8859,F,21,59.51238073807336
8860,B,17,68.9533331193671
8861,D,17,67.44715901236528
8862,B,19,65.9188177850099
8863,D,18,67.90892510726695
8864,B,18,83.27804105291615
8865,A,15,44.98659951671654
8866,C,14,59.72696442933871
8867,A,14,65.05042510307261
8868,A,18,69.32685717643868
8869,D,17,73.67810386419313
8870,C,16,75.52087103397841
8871,F,17,67.47121466647793
8872,F,17,75.68509943029095
8873,A,18,62.26431287316386
8874,B,15,72.63211808305034
8875,C,17,68.27447877039594
8876,F,19,69.20538810063567
8877,F,16,87.30218916774771
8878,F,16,60.72558317001118
8879,C,18,61.75507766447018
8880,C,17,76.78168462717697
8881,D,17,76.20065482461533
8882,C,15,69.68216794986547
8883,F,17,81.79595592357718
8884,C,13,70.32357050986803
8885,B,16,59.261081528890045
8886,C,18,63.84242997263869
8887,C,21,89.51511569358821
8888,B,18,75.53066448254151
8889,D,18,69.24530160437452
8890,A,17,77.79346897021723
8891,B,18,60.25011162315505
8892,B,19,59.808902007657814
8893,A,19,54.22937720379062
8894,A,18,71.29630160257214
8895,B,20,64.40958199488675
8896,C,17,77.20305868415284
8897,B,16,57.817363594195584
8898,B,21,66.77630464462419
8899,F,17,62.483489620343576
8900,B,15,63.22066157765092
8901,A,16,71.01601285629327
8902,D,16,65.16531148171359
8903,F,16,69.7078186919212
8904,F,14,87.47569293041037
8905,C,18,55.237880723956906
8906,A,18,73.6115866818587
8907,A,18,66.5805572172233
8908,F,16,73.4702976727932
8909,F,19,67.94117648256112
8910,B,18,65.83945588030203
8911,B,17,70.1398004000799
8912,F,16,80.1113979488497
8913,D,20,77.89173611236797
8914,B,17,64.46075022659075
8915,D,16,72.70428990687631
8916,C,20,57.68660805014069
8917,A,17,69.46651959683926
8918,D,17,68.91207141816385
8919,A,18,74.1902647817688
8920,F,15,63.775627394202395
8921,D,17,75.49383098979324
